ID;Wahlbeteil;displayValue
06608;0,864965266;0,752635943
06609;0,90447502;0,825012085
06610;0,918024915;0,849833528
06611;0,873479082;0,768232019
06612;0,895812507;0,809143616
06613;0,914214652;0,842853678
06614;0,894629417;0,806976367
06615;0,817772454;0,666185553
06616;0,878432473;0,777305914
06617;0,851392065;0,727771806
06618;0,866540579;0,755521688
06619;0,855594329;0,735469745
06620;0,838367979;0,703913569
06621;0,80508786;0,642949215
06622;0,878218281;0,776913545
06623;0,878062905;0,776628919
06624;0,856641832;0,737388618
06625;0,890767797;0,799902439
06701;0,90122402;0,819056724
06702;0,887164282;0,793301322
06703;0,822057262;0,674034700
06704;0,804126543;0,641188222
06705;0,878441232;0,777321959
06706;0,888837889;0,796367127
06707;0,895202952;0,808027000
06708;0,859637324;0,742875925
06709;0,889964453;0,798430829
06710;0,885888195;0,790963716
06711;0,855167293;0,734687477
06712;0,896718403;0,810803087
06713;0,890506249;0,799423321
06714;0,862253949;0,747669203
06715;0,866782492;0,755964837
06716;0,885580932;0,790400854
06717;0,904516949;0,825088892
06718;0,891089204;0,800491210
06719;0,904329805;0,824746072
06720;0,908915465;0,833146336
06721;0,850275963;0,725727269
06722;0,90720813;0,830018746
06723;0,907265884;0,830124543
06724;0,853561871;0,731746576
06725;0,86013029;0,743778968
06502;0,765818689;0,571013787
06501;0,802791178;0,638742027
08101;0,830134357;0,688830767
08102;0,840344168;0,707533660
08103;0,816794479;0,664394044
08104;0,829131653;0,686993958
08105;0,822033898;0,673991900
08106;0,861632231;0,746530306
08107;0,857176656;0,738368338
08108;0,767419212;0,573945713
08109;0,760668499;0,561579385
08110;0,80917517;0,650436575
08111;0,813426806;0,658224955
08112;0,718624393;0,484560678
08113;0,799018801;0,631831579
08114;0,76545287;0,570343659
08115;0,791433364;0,617936158
08116;0,81421648;0,659671524
08117;0,828031284;0,684978242
08118;0,799687576;0,633056678
08119;0,841688654;0,709996564
08120;0,806259188;0,645094918
08121;0,775782458;0,589265967
08122;0,786768335;0,609390501
08123;0,778864971;0,594912684
08124;0,815164171;0,661407556
08125;0,809073724;0,650250740
08126;0,809391817;0,650833440
08127;0,718907093;0,485078543
08128;0,654465286;0,367030495
08129;0,807109573;0,646652700
08130;0,753424448;0,548309334
08131;0,631144709;0,324310578
08201;0,797493863;0,629038114
08202;0,772084769;0,582492337
08203;0,761315737;0,562765031
08204;0,817769069;0,666179352
08205;0,789112555;0,613684772
08206;0,760959862;0,562113120
08207;0,789388001;0,614189349
08208;0,778068335;0,593453362
08209;0,770817061;0,580170079
08210;0,719839448;0,486786483
08211;0,758920801;0,558377856
08212;0,784349383;0,604959332
08213;0,777000151;0,591496604
08214;0,802529192;0,638262106
08215;0,815970107;0,662883914
08216;0,809351019;0,650758704
08217;0,799840818;0,633337395
08218;0,784689515;0,605582404
08219;0,796720722;0,627621831
08220;0,779928135;0,596860246
08221;0,744368558;0,531720256
08222;0,765882719;0,571131080
08223;0,570646516;0,213486659
08224;0,738992314;0,521871757
08225;0,7269932;0,499891119
08226;0,774392041;0,586718925
08227;0,802924706;0,638986631
08228;0,744907279;0,532707115
08229;0,695584127;0,442354251
08230;0,779147417;0,595430084
08231;0,758281216;0,557206229
08301;0,823788546;0,677206161
08302;0,807480683;0,647332520
08303;0,769972295;0,578622591
08304;0,761670583;0,563415058
08305;0,752720079;0,547019032
08306;0,82546652;0,680279966
08307;0,763636364;0,567016084
08308;0,79800222;0,629969350
08309;0,618953711;0,301978437
08310;0,568427718;0,209422143
08311;0,826387283;0,681966670
08312;0,574416364;0,220392474
08313;0,576675265;0,224530453
08314;0,562631812;0,198804883
08315;0,580615478;0,231748352
08317;0,780580187;0,598054711
08318;0,76369863;0,567130146
08319;0,699250517;0,449070546
08320;0,676678317;0,407721547
08321;0,669046949;0,393741988
08322;0,640637932;0,341700787
08323;0,728514821;0,502678508
08324;0,694995261;0,441275533
08325;0,727565606;0,500939684
08326;0,712682124;0,473675303
08327;0,702198656;0,454471109
08328;0,699653659;0,449809043
08329;0,725006792;0,496252308
08330;0,753112422;0,547737747
08316;0,787084485;0,609969642
08401;0,732585907;0,510136148
08402;0,768981302;0,576807235
08403;0,716339768;0,480375576
08404;0,799334562;0,632410007
08405;0,706972866;0,463216769
08406;0,791086934;0,617301548
08407;0,722987183;0,492552677
08408;0,785569529;0,607194462
08409;0,812036469;0,655678060
08410;0,840725806;0,708232766
08411;0,830373736;0,689269274
08412;0,754800219;0,550829547
08413;0,752905199;0,547358145
08414;0,751267399;0,544357933
08415;0,648392254;0,355905581
08416;0,780366573;0,597663401
08417;0,701203039;0,452647283
08418;0,72410729;0,494604550
08419;0,736749117;0,517762545
08420;0,718219415;0,483818817
08421;0,587762557;0,244840765
08422;0,677592922;0,409396971
08423;0,714253898;0,476554565
08424;0,70052826;0,451411186
08425;0,685349169;0,423605291
08426;0,633693972;0,328980459
08427;0,661248205;0,379455819
08428;0,674678112;0,404057462
08429;0,698252626;0,447242554
08430;0,767829457;0,574697222
08501;0,662685238;0,382088255
08502;0,767109295;0,573377990
08503;0,861131844;0,745613669
08504;0,865585168;0,753771513
08505;0,777358698;0,592153410
08506;0,808092221;0,648452769
08507;0,721498259;0,489825184
08508;0,686876431;0,426403014
08509;0,87172077;0,765011047
08510;0,829188062;0,687097292
08511;0,744118955;0,531263020
08512;0,766791371;0,572795599
08513;0,798960437;0,631724664
08514;0,836197691;0,699937916
08515;0,86269832;0,748483226
08516;0,71866428;0,484633745
08517;0,773478105;0,585044726
08518;0,839649439;0,706261018
08519;0,809091591;0,650283470
08520;0,841481327;0,709616771
08521;0,865720524;0,754019466
08522;0,834331337;0,696519026
08523;0,784501062;0,605237186
08524;0,721626903;0,490060841
08525;0,760293183;0,560891861
08526;0,816143498;0,663201541
08527;0,756987166;0,554835717
08528;0,73832137;0,520642684
08529;0,757320769;0,555446829
08530;0,771683922;0,581758043
08531;0,626165771;0,315189886
08532;0,753101365;0,547717493
08533;0,772623367;0,583478970
08534;0,793619908;0,621941590
08601;0,839002268;0,705075494
08602;0,846771466;0,719307539
08603;0,806875632;0,646224154
08604;0,824852462;0,679155101
08605;0,830522874;0,689542474
08606;0,793858842;0,622379282
08607;0,81510596;0,661300922
08608;0,797845743;0,629682707
08609;0,676259547;0,406954421
08610;0,813485109;0,658331758
08611;0,841549212;0,709741126
08612;0,785146635;0,606419782
08613;0,770308252;0,579238015
08615;0,813141224;0,657701811
08616;0,747685754;0,537796878
08617;0,789820636;0,614981874
08618;0,842048547;0,710655836
08619;0,847968982;0,721501214
08620;0,784556659;0,605339031
08621;0,769043369;0,576920933
08622;0,80868666;0,649541695
08623;0,730284449;0,505920210
08624;0,788662497;0,612860331
08625;0,741366977;0,526221795
08626;0,858809802;0,741360025
08627;0,831001076;0,690418470
08628;0,84192917;0,710437154
08629;0,83665804;0,700781208
08630;0,850863832;0,726804160
08631;0,86426299;0,751349475
08632;0,876882575;0,774466725
08633;0,691738479;0,435309581
08634;0,676940282;0,408201429
08614;0,664818846;0,385996716
10101;0,662279029;0,381344139
10102;0,726474545;0,498941018
10103;0,663982986;0,384465541
10104;0,706896552;0,463076973
10105;0,690494899;0,433031523
10106;0,649510303;0,357953684
10107;0,727326959;0,500502517
10108;0,637151468;0,335314090
10109;0,700812894;0,451932594
10110;0,658079898;0,373651940
10111;0,679795163;0,413431157
10112;0,671054837;0,397420147
10113;0,670934228;0,397199209
10115;0,587263855;0,243927215
10116;0,697755771;0,446332388
10117;0,673814785;0,402475972
10118;0,690483114;0,433009934
10119;0,798722758;0,631289271
10120;0,755119302;0,551414061
10121;0,647916956;0,355034903
10122;0,744415093;0,531805502
10123;0,750970977;0,543814931
10124;0,724736865;0,495757840
10125;0,665303162;0,386883912
10126;0,636304471;0,333762514
10201;0,738506101;0,520981085
10202;0,708938562;0,466817640
10203;0,69473559;0,440799854
10204;0,727679154;0,501147687
10205;0,658513641;0,374446494
10206;0,713623817;0,475400348
10207;0,729208665;0,503949530
10208;0,796101949;0,626488329
10209;0,740627391;0,524866981
10210;0,780451128;0,597818294
10211;0,823669349;0,676987809
10212;0,594191797;0,256618201
10213;0,684491979;0,422035043
10214;0,717957479;0,483338988
10215;0,677799685;0,409775731
10216;0,695314012;0,441859439
10217;0,791488879;0,618037853
10218;0,810238305;0,652384084
10219;0,829937998;0,688471066
10220;0,723292469;0,493111916
10221;0,822281167;0,674444861
10222;0,782823543;0,602164214
10223;0,690702638;0,433412070
10224;0,734239042;0,513164451
10225;0,773714358;0,585477508
10226;0,737849338;0,519777990
10227;0,710610056;0,469879574
10301;0,656293456;0,370379437
10303;0,691487919;0,434850591
10304;0,617846671;0,299950501
10305;0,562848613;0,199202031
10306;0,653132903;0,364589762
10307;0,636385726;0,333911362
10308;0,716388988;0,480465740
10309;0,700602446;0,451547084
10310;0,719134916;0,485495882
10311;0,742370079;0,528059332
10312;0,71139464;0,471316818
10313;0,688635959;0,429626214
10315;0,693167716;0,437927736
10316;0,646813393;0,353013336
10317;0,693516071;0,438565872
10318;0,703206047;0,456316503
10319;0,692503322;0,436710662
10320;0,710124109;0,468989390
10321;0,678874006;0,411743731
10322;0,753452865;0,548361390
10323;0,763314119;0,566425777
10324;0,78291147;0,602325284
10325;0,756489627;0,553924297
10326;0,759129463;0,558760094
10327;0,779968415;0,596934033
10328;0,827909077;0,684754376
10329;0,81275154;0,656987966
10401;0,733308759;0,511460308
10402;0,70780818;0,464746944
10403;0,782051282;0,600749544
10404;0,753462224;0,548378534
10405;0,754891501;0,550996762
10406;0,739457969;0,522724769
10407;0,821256039;0,672566975
10408;0,7296;0,504666399
10409;0,735034715;0,514622009
10410;0,779680448;0,596406520
10411;0,845704754;0,717353477
10412;0,891735537;0,801675198
10413;0,870229008;0,762278355
10414;0,651866272;0,362269478
10415;0,867697986;0,757641890
10416;0,743176018;0,529535696
10417;0,657779657;0,373101942
10418;0,848059455;0,721666948
10419;0,875562219;0,772048024
10420;0,88897281;0,796614283
10421;0,749279539;0,540716461
10422;0,856431535;0,737003385
10423;0,842471715;0,711431018
10424;0,935602576;0,882033255
10425;0,893992933;0,805810421
10426;0,87607245;0,772982694
10427;0,887037037;0,793068228
10428;0,880497132;0,781088070
10429;0,826906598;0,682917980
10501;0,903170523;0,822622435
10502;0,888888889;0,796460552
10503;0,894222945;0,806231769
10504;0,920833333;0,854978143
10505;0,918575064;0,850841321
10506;0,873881204;0,768968649
10507;0,8386346;0,704401980
10508;0,886227545;0,791585356
10509;0,772798742;0,583800232
10510;0,892418033;0,802925432
10511;0,874551971;0,770197397
10512;0,851624232;0,728197102
10513;0,911016949;0,836995950
10514;0,901178604;0,818973528
10515;0,902857143;0,822048368
10516;0,929292929;0,870474896
10517;0,910305344;0,835692393
10518;0,920379147;0,854146140
10519;0,898016997;0,813181923
10520;0,911247803;0,837418841
10521;0,864620939;0,752005186
10522;0,880582524;0,781244495
10523;0,917555771;0,848974124
10524;0,902091255;0,820645373
10525;0,922190202;0,857463730
10526;0,913424125;0,841405548
10527;0,878923767;0,778205893
10528;0,876207199;0,773229534
10529;0,874531835;0,770160510
10530;0,864420707;0,751638390
10601;0,654759973;0,367570319
10602;0,72238573;0,491450902
10603;0,673701495;0,402268441
10604;0,740058466;0,523824792
10605;0,759169695;0,558833793
10606;0,719070366;0,485377636
10607;0,768388269;0,575720885
10608;0,693526485;0,438584949
10609;0,695158694;0,441574919
10610;0,702299162;0,454655221
10611;0,737625099;0,519367217
10612;0,745728031;0,534210614
10613;0,776775634;0,591085321
10614;0,650974288;0,360635492
10615;0,835905768;0,699403155
10616;0,872242647;0,765967050
10617;0,90248227;0,821361655
10618;0,798181818;0,630298347
10619;0,839562443;0,706101654
10620;0,917820868;0,849459743
10621;0,73342017;0,511664396
10622;0,659862876;0,376918097
10623;0,692798844;0,437252016
10624;0,612117034;0,289454636
10625;0,672956302;0,400903355
10626;0,760028222;0,560406490
10114;0,691424195;0,434733858
10302;0,62310827;0,309588987
10314;0,570720114;0,213621480
11101;0,798833212;0,631491607
11102;0,889751362;0,798040477
11103;0,841143793;0,708998458
11106;0,756048971;0,553117079
11109;0,882916497;0,785519996
11127;0,749826985;0,541719303
11105;0,684428324;0,421918437
11108;0,61408803;0,293065215
11126;0,739790653;0,523334198
11107;0,656892026;0,371475931
11128;0,790060686;0,615421611
11130;0,760544599;0,561352418
11110;0,750773882;0,543453881
11111;0,665765863;0,387731514
11112;0,787354954;0,610465102
11114;0,76890689;0,576670923
11131;0,735981941;0,516357190
11132;0,790523672;0,616269734
11134;0,728735444;0,503082658
11113;0,683989277;0,421114166
11116;0,743734697;0,530559115
11118;0,638374433;0,337554385
11119;0,70816914;0,465408170
11120;0,780397632;0,597720297
11133;0,696351988;0,443760861
11137;0,784786075;0,605759288
11115;0,822534328;0,674908615
11117;0,650493612;0,359754964
11123;0,649592339;0,358103962
11125;0,706896454;0,463076794
11135;0,762920312;0,565704380
11136;0,812504597;0,656535602
11138;0,828184526;0,685258959
11122;0,723416244;0,493338654
11124;0,736552921;0,517403142
11201;0,731423081;0,508006019
11202;0,7170937;0,481756670
11203;0,723567205;0,493615193
11204;0,666377117;0,388851242
11207;0,685509347;0,423898714
11208;0,721330275;0,489517461
11206;0,787395987;0,610540269
11210;0,886013675;0,791193577
11212;0,757455629;0,555693873
11215;0,841008457;0,708750542
11216;0,732454869;0,509896105
11213;0,883729359;0,787009041
11217;0,886141994;0,791428639
11219;0,790615507;0,616437962
11223;0,684477345;0,422008236
11220;0,825226099;0,679839550
11221;0,791789511;0,618588568
11222;0,804655504;0,642157202
11225;0,782141011;0,600913914
11226;0,848173829;0,721876464
11227;0,863777444;0,750460025
11230;0,803651516;0,640318041
11228;0,8217798;0,673526429
11229;0,857992625;0,739863075
11231;0,846952885;0,719639872
11234;0,765414369;0,570273131
11235;0,726777266;0,499495559
11236;0,841654453;0,709933913
11237;0,868702456;0,759481933
11301;0,737577571;0,519280152
11302;0,786584454;0,609053658
11303;0,808493248;0,649187392
11304;0,669885965;0,395278943
11309;0,771559774;0,581530622
11311;0,774128798;0,586236702
11312;0,760870257;0,561948977
11315;0,708934929;0,466810984
11316;0,717347976;0,482222467
11317;0,765063748;0,569630844
11305;0,756146821;0,553296327
11308;0,755561671;0,552224417
11318;0,761721696;0,563508689
11324;0,536736459;0,151368350
11320;0,751334974;0,544481720
11321;0,744350018;0,531686294
11322;0,737536029;0,519204053
11325;0,878444401;0,777327764
11327;0,808282274;0,648800919
11328;0,895962209;0,809417849
11329;0,846944225;0,719624008
11330;0,787072559;0,609947795
11331;0,773218025;0,584568297
11332;0,715909126;0,479586702
11333;0,802344135;0,637923109
11335;0,700579788;0,451505577
11336;0,770254816;0,579140128
11337;0,701974364;0,454060238
11338;0,676488479;0,407373792
11339;0,811886014;0,655402448
11401;0,773071344;0,584299599
11402;0,831869268;0,692008872
11403;0,76450303;0,568603690
11405;0,790480678;0,616190975
11406;0,722202974;0,491116120
11411;0,769886061;0,578464622
11412;0,811769001;0,655188097
11413;0,809232804;0,650542152
11415;0,655228158;0,368427966
11418;0,834079989;0,696058593
11414;0,817499035;0,665684689
11416;0,873808747;0,768835918
11419;0,81197051;0,655557232
11420;0,701551901;0,453286347
11421;0,79728567;0,628656734
11423;0,834863704;0,697494245
11425;0,861596303;0,746464491
11426;0,734398585;0,513456711
11428;0,839751506;0,706447990
11429;0,728060072;0,501845474
11433;0,738952049;0,521797997
11431;0,823146115;0,676029320
11434;0,765946647;0,571248187
11436;0,885842874;0,790880694
11435;0,808506622;0,649211892
11437;0,87075522;0,763242299
11438;0,883900893;0,787323266
11501;0,795392905;0,625189463
11505;0,834893666;0,697549131
11507;0,731912533;0,508902624
11508;0,796963144;0,628065913
11509;0,867986925;0,758171184
11512;0,85778361;0,739480190
11514;0,859729804;0,743045335
11516;0,792524031;0,619934102
11517;0,873863779;0,768936729
11511;0,793064133;0,620923490
11513;0,818008265;0,666617524
11522;0,802056204;0,637395661
11523;0,816631005;0,664094583
11524;0,812100668;0,655795663
11521;0,760687657;0,561614480
11525;0,814242333;0,659718883
11526;0,842008583;0,710582627
11529;0,875224322;0,771429046
11528;0,829425785;0,687532766
11531;0,766724013;0,572672209
11533;0,807891938;0,648085880
11534;0,787412777;0,610571025
11535;0,812613328;0,656734782
11537;0,743410281;0,529964832
11538;0,758851122;0,558250214
11601;0,858053381;0,739974371
11602;0,869793651;0,761480844
11603;0,954953515;0,917481370
11604;0,825449826;0,680249385
11605;0,797947804;0,629869668
11606;0,758886236;0,558314538
11607;0,752943857;0,547428961
11609;0,779770392;0,596571284
11610;0,820037344;0,670334503
11611;0,754676389;0,550602708
11612;0,793034731;0,620869630
11613;0,831866834;0,692004413
11614;0,854744104;0,733912256
11615;0,804015616;0,640985020
11616;0,871170219;0,764002517
11617;0,818745515;0,667968059
11624;0,878502462;0,777434123
11618;0,900279171;0,817325897
11619;0,876252625;0,773312748
11622;0,92131198;0,855854954
11621;0,824445824;0,678410199
11623;0,921234165;0,855712409
11625;0,87429155;0,769720343
11626;0,883320113;0,786259362
11620;0,889681986;0,797913391
11627;0,89331761;0,804573327
11633;0,916707955;0,847421048
11634;0,900014869;0,816841734
11632;0,908893467;0,833106039
11628;0,902289488;0,821008507
11635;0,854584827;0,733620483
11629;0,878251648;0,776974669
11636;0,946596436;0,902172412
11104;0,814399444;0,660006687
11129;0,715962499;0,479684474
11205;0,666653752;0,389357998
11209;0,878732205;0,777854979
11214;0,803434639;0,639920754
11211;0,712442114;0,473235639
11218;0,873142836;0,767616066
11224;0,78152654;0,599788293
11232;0,793073851;0,620941292
11233;0,877717671;0,775996500
11307;0,727547231;0,500906024
11306;0,688880873;0,430074861
11310;0,836140975;0,699834020
11313;0,789807234;0,614957324
11314;0,752915585;0,547377171
11319;0,728921014;0,503422595
11323;0,717313985;0,482160200
11326;0,642346418;0,344830485
11334;0,790140575;0,615567956
11404;0,825477454;0,680299996
11407;0,799445441;0,632613122
11409;0,728303281;0,502290998
11410;0,702558741;0,455130732
11408;0,798515532;0,630909663
11424;0,792458525;0,619814104
11417;0,810828818;0,653465818
11422;0,837990757;0,703222553
11427;0,788205017;0,612022294
11430;0,751742203;0,545227705
11432;0,806492721;0,645522717
11502;0,77570821;0,589129955
11503;0,753430967;0,548321276
11504;0,770202559;0,579044401
11506;0,718113186;0,483624221
11510;0,763985338;0,567655353
11515;0,787918737;0,611497871
11518;0,844240501;0,714671178
11519;0,787665834;0,611034589
11520;0,764056765;0,567786197
11527;0,832694155;0,693519946
11530;0,890850874;0,800054624
11532;0,721157175;0,489200367
11536;0,706035505;0,461499660
11608;0,772775326;0,583757337
11630;0,855275531;0,734885753
11121;0,750251425;0,542496816
11631;0,892577936;0,803218351
12101;0,743329192;0,529816288
12102;0,686076709;0,424938039
12103;0,718442901;0,484228211
12104;0,68715106;0,426906094
12105;0,629757425;0,321769275
12106;0,721522342;0,489869300
12107;0,746779536;0,536136818
12108;0,737840635;0,519762048
12109;0,647071169;0,353485544
12110;0,706340495;0,462058357
12111;0,715321796;0,478510799
12112;0,799895488;0,633437542
12113;0,727957244;0,501657108
12114;0,622589327;0,308638359
12115;0,686836635;0,426330113
12116;0,695498793;0,442197931
12117;0,727661681;0,501115679
12118;0,61859997;0,301330435
12119;0,711284444;0,471114955
12120;0,711796192;0,472052404
12121;0,701313453;0,452849545
12122;0,733188692;0,511240362
12123;0,670734504;0,396833344
12125;0,679981939;0,413773304
12126;0,730709743;0,506699287
12201;0,7321282;0,509297695
12202;0,778225516;0,593741295
12203;0,857399103;0,738775829
12204;0,810124031;0,652174750
12205;0,816025175;0,662984791
12206;0,719118754;0,485466276
12207;0,698059007;0,446887872
12208;0,661503385;0,379923272
12209;0,706315177;0,462011979
12210;0,767069597;0,573305269
12211;0,782600875;0,601756318
12212;0,713764692;0,475658410
12213;0,740753713;0,525098384
12214;0,745438687;0,533680577
12215;0,711222186;0,471000908
12216;0,680237768;0,414241946
12217;0,719622425;0,486388928
12218;0,607697655;0,281358974
12219;0,748696867;0,539649091
12220;0,582070723;0,234414150
12221;0,727292828;0,500439994
12222;0,657080063;0,371820387
12223;0,836993883;0,701396424
12224;0,758186587;0,557032882
12225;0,71965373;0,486446274
12226;0,764601634;0,568784318
12301;0,902190923;0,820827950
12302;0,889668986;0,797889577
12303;0,867766357;0,757767135
12304;0,835035325;0,697808630
12305;0,894650206;0,807014450
12306;0,882567469;0,784880627
12307;0,897047691;0,811406295
12308;0,902991108;0,822293773
12309;0,779123877;0,595386962
12310;0,91736227;0,848619658
12311;0,900847458;0,818366917
12312;0,868322047;0,758785079
12313;0,867894315;0,758001536
12314;0,819894721;0,670073238
12315;0,889273356;0,797164840
12316;0,837609854;0,702524794
12317;0,788422217;0,612420173
12318;0,88797089;0,794778911
12319;0,698620564;0,447916563
12320;0,701342346;0,452902473
12321;0,749798808;0,541667687
12322;0,777867486;0,593085436
12323;0,896736045;0,810835404
12324;0,832546923;0,693250238
12325;0,836820084;0,701078049
12401;0,878032345;0,776572937
12402;0,823083404;0,675914443
12403;0,803730467;0,640462668
12404;0,656073271;0,369976090
12405;0,684097874;0,421313100
12406;0,763772617;0,567265679
12407;0,879712747;0,779651190
12408;0,885620096;0,790472597
12409;0,810253565;0,652412038
12410;0,787591748;0,610898874
12411;0,76964632;0,578025452
12412;0,839431438;0,705861671
12413;0,885011895;0,789358461
12414;0,815393938;0,661828456
12415;0,809370595;0,650794565
12416;0,787359188;0,610472858
12417;0,82514881;0,679697967
12418;0,713125376;0,474487276
12419;0,729291717;0,504101669
12420;0,801969563;0,637236947
12421;0,856108183;0,736411051
12422;0,803193816;0,639479601
12423;0,770390027;0,579387815
12424;0,655137421;0,368261749
12425;0,853070539;0,730846527
12426;0,70771727;0,464580410
12427;0,743231513;0,529637355
12501;0,871295512;0,764232036
12502;0,850954479;0,726970212
12503;0,864701436;0,752152644
12504;0,654582217;0,367244695
12505;0,787135487;0,610063070
12506;0,746547112;0,535711051
12507;0,674371027;0,403494927
12508;0,647669057;0,354580788
12509;0,631756006;0,325430386
12510;0,653101109;0,364531520
12511;0,592107151;0,252799431
12512;0,691568033;0,434997349
12513;0,614330299;0,293509017
12514;0,57465169;0,220823557
12515;0,634165545;0,329844312
12516;0,643494551;0,346933699
12517;0,71641516;0,480513683
12518;0,733946797;0,512629101
12519;0,707583899;0,464336093
12520;0,595502436;0,259019101
12521;0,760115436;0,560566254
12522;0,657642119;0,372849992
12523;0,655114048;0,368218933
12524;0,613132049;0,291313996
12525;0,837496411;0,702316982
12526;0,703965047;0,457706881
12601;0,756824713;0,554538126
12602;0,916897971;0,847769130
12603;0,891525424;0,801290302
12604;0,90503876;0,826044774
12605;0,884834664;0,789033800
12606;0,920230263;0,853873406
12607;0,868076536;0,758335338
12608;0,887862481;0,794580321
12609;0,909309791;0,833868684
12610;0,900847619;0,818367212
12611;0,89479241;0,807274947
12612;0,856792144;0,737663968
12613;0,881749165;0,783381613
12614;0,862040134;0,747277525
12615;0,906274206;0,828307932
12616;0,911371237;0,837644954
12617;0,892030848;0,802216165
12618;0,882260597;0,784318482
12619;0,909613804;0,834425592
12620;0,910509886;0,836067084
12621;0,873581314;0,768419294
12622;0,9;0,816814497
12623;0,922121193;0,857337315
12624;0,868794326;0,759650226
12625;0,888181818;0,795165300
12626;0,905128205;0,826208625
12127;0,695958519;0,443040082
12124;0,690395507;0,432849451
12227;0,644002098;0,347863451
02102;0,666680661;0,389407291
02103;0,688888889;0,430089545
02104;0,713871767;0,475854556
02105;0,657275581;0,372178548
02107;0,800949914;0,635369098
02108;0,882084886;0,783996605
02109;0,871027852;0,763741721
02110;0,850583311;0,726290286
02111;0,824199948;0,677959790
02112;0,813329249;0,658046245
02113;0,869887159;0,761652137
02114;0,880101954;0,780364161
02115;0,855794364;0,735836180
02116;0,852224285;0,729296313
02117;0,809128084;0,650350320
02118;0,813949004;0,659181546
02119;0,844285976;0,714754481
02120;0,836269656;0,700069745
02121;0,834926399;0,697609093
02122;0,831813936;0,691907512
02123;0,870957165;0,763612233
02124;0,887817031;0,794497064
02125;0,899231961;0,815407560
02126;0,901023059;0,818688592
02127;0,861250635;0,745831277
02128;0,850403674;0,725961217
02129;0,90224359;0,820924428
02201;0,851096511;0,727230394
02202;0,859074384;0,741844701
02203;0,855858934;0,735954463
02204;0,774450959;0,586826854
02205;0,841695213;0,710008579
02206;0,842092046;0,710735520
02207;0,805777076;0,644211759
02208;0,854651559;0,733742727
02209;0,801182201;0,635794614
02210;0,814886304;0,660898544
02211;0,812243007;0,656056407
02212;0,871202821;0,764062239
02213;0,809473974;0,650983940
02214;0,728680879;0,502982702
02215;0,654404524;0,366919188
02216;0,886530536;0,792140391
02217;0,837494684;0,702313819
02218;0,896855809;0,811054794
02219;0,789818303;0,614977600
02220;0,843469011;0,713257920
02221;0,771064302;0,580622989
02222;0,818706446;0,667896490
02223;0,639836411;0,340232516
02224;0,833324253;0,694674194
02225;0,906118341;0,828022410
02226;0,889166826;0,796969692
02301;0,903650312;0,823501339
02302;0,899871273;0,816578687
02303;0,814958282;0,661030397
02304;0,871849508;0,765246876
02305;0,854779374;0,733976865
02306;0,827375698;0,683777303
02307;0,645998379;0,351520349
02308;0,714325583;0,476685881
02309;0,726669944;0,499298961
02310;0,72926995;0,504061795
02311;0,733073195;0,511028789
02312;0,723852119;0,494137114
02313;0,741241441;0,525991831
02314;0,677991952;0,410127936
02316;0,751592374;0,544953240
02318;0,69922449;0,449022868
02319;0,825991282;0,681241254
02320;0,77252964;0,583307276
02321;0,785653371;0,607348049
02322;0,707254959;0,463733523
02323;0,804540591;0,641946698
02324;0,834680556;0,697158744
02325;0,732033199;0,509123667
02326;0,865729125;0,754035222
02327;0,823963626;0,677526882
02401;0,691194338;0,434312794
02402;0,784946237;0,606052682
02403;0,722619995;0,491880042
02404;0,780426632;0,597773421
02405;0,856393648;0,736933981
02406;0,829332532;0,687361940
02407;0,846376003;0,718583108
02408;0,876475526;0,773721070
02409;0,813372093;0,658124729
02410;0,908246488;0,831920867
02411;0,831642904;0,691594206
02412;0,877392852;0,775401479
02413;0,875362423;0,771682027
02414;0,853429494;0,731504081
02415;0,848718853;0,722874869
02416;0,850278538;0,725731986
02417;0,826539147;0,682244863
02418;0,736977875;0,518181596
02419;0,763757015;0,567237099
02421;0,782143983;0,600919359
02422;0,778243539;0,593774311
02423;0,788000849;0,611648288
02424;0,842367674;0,711240430
02425;0,891946125;0,802060965
02426;0,873373598;0,768038788
02427;0,795940507;0,626192591
02501;0,85798728;0,739853284
02502;0,843581781;0,713464498
02503;0,786641572;0,609158290
02504;0,852531367;0,729858842
02505;0,901737286;0,819996953
02506;0,855099999;0,734564204
02507;0,846347607;0,718531090
02508;0,741160077;0,525842784
02509;0,846525118;0,718856265
02510;0,774157714;0,586289672
02511;0,874450529;0,770011570
02512;0,8764773;0,773724320
02513;0,892215704;0,802554795
02514;0,860033344;0,743601377
02515;0,874796748;0,770645793
02516;0,861281354;0,745887550
02517;0,88470636;0,788798765
02518;0,86011657;0,743753835
02519;0,890271979;0,798994172
02520;0,861464526;0,746223095
02521;0,860562773;0,744571214
02522;0,826708703;0,682555465
02523;0,842907653;0,712229593
02524;0,819262161;0,668914480
02525;0,838279192;0,703750924
02526;0,86967447;0,761262522
02601;0,87808642;0,776671995
02602;0,925330294;0,863215923
02603;0,84503185;0,716120814
02604;0,798823051;0,631472993
02605;0,840453045;0,707733107
02606;0,861793618;0,746825943
02607;0,938285929;0,886948768
02608;0,875440305;0,771824696
02609;0,880221541;0,780583227
02610;0,890613328;0,799619474
02611;0,888204211;0,795206321
02612;0,899276879;0,815489844
02613;0,902789518;0,821924489
02614;0,879048018;0,778433503
02615;0,847681359;0,720974331
02616;0,847049179;0,719816269
