ID,Wahlbeteiligung,SPD,Gruen,CDU,LINKE,AfD,FDP,PMUT,FW,Volt,MLPD,BSW
05123,0.791136045,0.228307407,0.052019409,0.273761952,0.116312259,0.200049950,0.036249465,0.013664907,0.004923648,0.002033681,0.000000000,0.055444555
05124,0.778340048,0.214133523,0.046833222,0.242876838,0.127214238,0.230677640,0.027865976,0.028555314,0.004428476,0.006120488,0.000000000,0.053183489
05125,0.687614893,0.177838954,0.034503326,0.157834366,0.143656802,0.322734572,0.023583391,0.030282175,0.007157605,0.000734113,0.000000000,0.080339527
05126,0.634188593,0.171001530,0.074352377,0.136044594,0.168834409,0.270923708,0.036137311,0.027681068,0.004486910,0.011148388,0.000000000,0.079833482
05127,0.672795151,0.220264697,0.046923147,0.162739884,0.154534367,0.267338680,0.015915428,0.016954047,0.003555437,0.002844349,0.000000000,0.089571150
05128,0.508320975,0.176953381,0.114248194,0.241956664,0.103742613,0.233749179,0.029546947,0.017728168,0.002626395,0.003939593,0.000000000,0.057780696
05129,0.714776911,0.186976166,0.057764194,0.215085650,0.114725476,0.274966956,0.024333526,0.028117058,0.006839899,0.005321184,0.001518715,0.064592731
05130,0.680227935,0.151208878,0.062822037,0.191042410,0.130202140,0.316686484,0.022393975,0.028141102,0.002576298,0.005945303,0.000000000,0.078874356
05131,0.816371530,0.130376316,0.206900174,0.162376820,0.157712269,0.140524867,0.078688042,0.010589793,0.002731494,0.014687034,0.002164184,0.071502112
05132,0.647222222,0.170822001,0.073083510,0.196005843,0.202629193,0.226654578,0.028357006,0.018283469,0.001888788,0.006698902,0.000000000,0.054220812
05133,0.781418210,0.193802533,0.100691841,0.211116610,0.131936199,0.180881232,0.046856978,0.019875821,0.002971708,0.008290620,0.001098194,0.081483008
05201,0.728924429,0.197592843,0.085271491,0.247309838,0.096145829,0.216222784,0.028688369,0.029470840,0.004977941,0.007336500,0.002619383,0.063012312
05202,0.720268100,0.197347972,0.073143189,0.177234154,0.106125826,0.284746369,0.017162152,0.036006977,0.000000000,0.002180208,0.000000000,0.083054751
05203,0.641671159,0.217152120,0.056539148,0.182739094,0.154511257,0.241655918,0.033720996,0.028502495,0.002533854,0.002533854,0.002533854,0.056361428
05204,0.696951045,0.183237287,0.091457211,0.171332570,0.141043305,0.215501286,0.029440805,0.028697464,0.002391455,0.008555929,0.001381563,0.097201209
05205,0.698433657,0.168553217,0.100935707,0.197081840,0.162262137,0.227155060,0.032565786,0.022711528,0.002393130,0.007461128,0.001783246,0.055323719
05206,0.669093115,0.175939081,0.112291868,0.224299597,0.153889868,0.184804228,0.027334205,0.034551344,0.006705688,0.007671762,0.002386770,0.062453827
05207,0.597910887,0.171626733,0.048838874,0.180363200,0.118520876,0.317832373,0.029651915,0.022557152,0.001728490,0.004093411,0.003456979,0.082685451
05208,0.679537477,0.162169492,0.112734828,0.170270093,0.210178239,0.199838163,0.028579552,0.028242756,0.002287589,0.012487698,0.000000000,0.057683980
05209,0.771615945,0.179929713,0.102547889,0.234049068,0.143415290,0.192143342,0.033898644,0.029785280,0.001823724,0.010962314,0.001377777,0.054951345
05210,0.638426948,0.176109846,0.113928163,0.148337984,0.218558130,0.179567793,0.031749584,0.014532040,0.005251892,0.006594644,0.000000000,0.078991348
05211,0.761169812,0.235357234,0.096680740,0.196281869,0.148352033,0.185957874,0.025705022,0.023162511,0.001875394,0.008168692,0.000000000,0.063194234
05212,0.758322364,0.183653991,0.079721787,0.208870525,0.124197692,0.244911756,0.034291464,0.016579046,0.008534093,0.008585790,0.003893232,0.064844788
05213,0.820299826,0.200594241,0.097313781,0.299204892,0.087413351,0.172777594,0.046134599,0.014567544,0.001307655,0.005977465,0.001493692,0.050243601
05214,0.654524628,0.172750324,0.046558629,0.201296678,0.111126675,0.307612266,0.027340009,0.016442883,0.002772878,0.001981036,0.002575632,0.092305405
05215,0.644632897,0.157488425,0.068410899,0.175881515,0.142517512,0.296554078,0.024293601,0.029300724,0.005262377,0.009094147,0.000715303,0.077810756
05216,0.778945386,0.171176875,0.122419549,0.216571160,0.109522032,0.230634784,0.029174310,0.027737645,0.004301878,0.001910142,0.002391736,0.060740356
05217,0.712424286,0.215767527,0.057789561,0.225307788,0.135442490,0.204400628,0.038234112,0.024936198,0.000981165,0.007003846,0.003011341,0.061072288
05218,0.791785051,0.167755440,0.140466993,0.174111116,0.207689507,0.158760416,0.036227854,0.022242335,0.005081506,0.008266928,0.000637084,0.053363401
05219,0.778359735,0.211557728,0.116981390,0.176606758,0.178496615,0.185319834,0.029975864,0.015232703,0.001237135,0.011718631,0.000000000,0.053052612
05220,0.737694880,0.175178243,0.105623125,0.250701681,0.129431881,0.197244895,0.026486434,0.030519082,0.004322999,0.002419589,0.000000000,0.060747814
05221,0.750058818,0.188894551,0.101064326,0.220350661,0.149393198,0.182155494,0.034190488,0.026256486,0.002443716,0.006818002,0.001629144,0.074082979
05222,0.768914609,0.169023406,0.150657384,0.186581222,0.169876160,0.154787512,0.051839784,0.018327839,0.001590958,0.008762998,0.000795479,0.074997773
05223,0.730877868,0.186636798,0.081703886,0.194746408,0.127820419,0.263217912,0.032409498,0.026253488,0.006399125,0.002871068,0.001476053,0.061615092
05224,0.718398543,0.165345190,0.086547487,0.179121897,0.120939854,0.317185377,0.022449673,0.032286649,0.003288255,0.004378165,0.000549586,0.053646412
05225,0.683887164,0.179687500,0.099687674,0.151221464,0.186177617,0.233861707,0.018217567,0.031945991,0.007986498,0.015098657,0.003245058,0.053030171
05226,0.755865463,0.162297057,0.107566978,0.257008152,0.135526570,0.193359793,0.043793451,0.019239495,0.004996323,0.012542962,0.001700210,0.043897758
05227,0.688288896,0.205081016,0.105197458,0.218079595,0.177265685,0.150072036,0.024963489,0.017587183,0.000000000,0.003868243,0.000000000,0.078822850
05228,0.765241832,0.201713899,0.084078081,0.305856068,0.097263053,0.169626058,0.039562265,0.019630468,0.004644873,0.005695849,0.001499294,0.056943791
05229,0.651663320,0.179811506,0.065135024,0.195132168,0.132510393,0.274362961,0.024005966,0.036978390,0.004369625,0.006936820,0.000901215,0.056751182
05230,0.716490490,0.156687254,0.101280180,0.214149354,0.153206064,0.224413251,0.014868052,0.026457047,0.001572150,0.023346435,0.000000000,0.065356541
05301,0.750277982,0.214703198,0.065615871,0.244420662,0.115082565,0.193049684,0.036070750,0.022672678,0.001889390,0.005153268,0.001374489,0.082275693
05302,0.675916315,0.204592808,0.069611252,0.220548530,0.158789933,0.160285983,0.037658072,0.023545124,0.001454314,0.001939086,0.000000000,0.104290067
05303,0.847294656,0.179926129,0.144383100,0.238343436,0.122597583,0.179171975,0.031612679,0.017399586,0.002864754,0.007850405,0.000000000,0.058805966
05304,0.830485152,0.225748758,0.078958457,0.282730222,0.123521094,0.141488012,0.048689761,0.016407834,0.001254758,0.000779542,0.000000000,0.061162430
05305,0.692459994,0.179019374,0.076066430,0.189543066,0.146510926,0.229449878,0.028425173,0.017062420,0.002450880,0.004140432,0.001225440,0.111828237
05306,0.791905743,0.188440459,0.139078275,0.242231291,0.133233321,0.154995531,0.038218667,0.021409930,0.003067463,0.003951755,0.000000000,0.061100021
05307,0.650782172,0.166533203,0.085120266,0.178455972,0.148471098,0.268025032,0.026663108,0.036094552,0.000000000,0.007029095,0.005902067,0.063499125
05308,0.759967678,0.197985953,0.088493491,0.249020896,0.123365153,0.207399022,0.029637114,0.017017979,0.004398844,0.003403596,0.000000000,0.068280842
05309,0.657578429,0.199353269,0.068065338,0.227086887,0.150268246,0.199577614,0.036034363,0.014551446,0.004103957,0.005117375,0.000000000,0.081290058
05310,0.731698843,0.191382048,0.130205745,0.195478885,0.164370376,0.180914092,0.029751584,0.025178694,0.004958597,0.007908737,0.002394165,0.058651831
05311,0.773501228,0.165161621,0.125910723,0.191328887,0.184504874,0.171010775,0.043868651,0.032016419,0.003488969,0.008106721,0.000564392,0.054951257
05312,0.751904403,0.170827118,0.095319844,0.264852391,0.142065123,0.173219261,0.042551994,0.032279853,0.004840571,0.003658571,0.000000000,0.050966707
05313,0.737270868,0.177762765,0.113915499,0.202496926,0.125275972,0.210449798,0.038610477,0.022353434,0.005380281,0.019005283,0.000716110,0.069576144
05314,0.786833615,0.171716672,0.127675350,0.171518956,0.157629381,0.221788345,0.029360882,0.035094657,0.005733775,0.008106371,0.000593149,0.055064011
05315,0.872605198,0.179080314,0.220134489,0.224083600,0.143039138,0.094718908,0.033811248,0.020551179,0.005498688,0.007331585,0.000000000,0.054241006
05316,0.759811005,0.185950431,0.115168795,0.190255482,0.165633078,0.203880911,0.028016103,0.019568019,0.002112021,0.007386287,0.000000000,0.056626755
05317,0.674809413,0.158361510,0.089953053,0.167301201,0.129379990,0.265202948,0.045612540,0.024511675,0.001313442,0.008007857,0.003538011,0.088068678
05318,0.773551634,0.196624069,0.127995934,0.194287290,0.170617340,0.163768163,0.025721604,0.016572839,0.001149794,0.009148765,0.001137397,0.074691671
05319,0.603086383,0.171339485,0.074169497,0.191596520,0.231381700,0.182561335,0.028350737,0.025900861,0.006858641,0.002044938,0.000000000,0.070545300
05320,0.659715762,0.184108680,0.056472632,0.212384488,0.162309454,0.266329674,0.034120528,0.011373509,0.001698128,0.007621831,0.004028118,0.051299265
05321,0.717727944,0.196453578,0.094171138,0.161753205,0.203055379,0.205255979,0.011785032,0.030026371,0.002837137,0.006110757,0.000709284,0.066945531
05322,0.733311380,0.200625989,0.130274962,0.183538660,0.136898804,0.207759358,0.028060342,0.028406092,0.003803250,0.005841355,0.000618711,0.053900606
05323,0.728344050,0.192030414,0.074927659,0.215588200,0.178616374,0.137609241,0.034635903,0.018377876,0.004006108,0.004476213,0.001413234,0.116404897
05325,0.756771069,0.183836940,0.125969784,0.214216687,0.170613856,0.147638492,0.036041922,0.018681094,0.000578467,0.010167415,0.002232204,0.072539812
05326,0.693499830,0.206140754,0.109131539,0.270884991,0.109468271,0.163130988,0.045305660,0.028193590,0.002816298,0.004101999,0.000000000,0.037499617
05327,0.814255677,0.168431763,0.165810112,0.192524211,0.168246094,0.153125186,0.032529261,0.025897154,0.003022696,0.008392252,0.003653972,0.066996910
05328,0.757587969,0.191837044,0.123964037,0.207819731,0.179369308,0.156353273,0.031269276,0.018901475,0.004624572,0.009449014,0.000000000,0.051780047
05329,0.752897335,0.172763849,0.123970868,0.181062102,0.197085832,0.166901054,0.036969601,0.017807250,0.004214320,0.015632567,0.002989606,0.058581381
05330,0.706518766,0.133094226,0.113621301,0.159467467,0.171318857,0.174067288,0.043078243,0.014502359,0.005652801,0.009648747,0.002027211,0.145374449
05331,0.742342511,0.137643605,0.093106947,0.156717283,0.243521908,0.138143732,0.042496285,0.011191244,0.005153481,0.008614504,0.000000000,0.142028775
05332,0.746898913,0.117663043,0.097309783,0.170190217,0.174048913,0.197228261,0.043097826,0.020869565,0.005217391,0.005896739,0.000000000,0.137500000
05401,0.818584486,0.195011162,0.110315373,0.301360123,0.103017420,0.177513514,0.029536875,0.011457159,0.006719569,0.002126881,0.000531720,0.050663238
05402,0.819893890,0.175041239,0.118094693,0.334969258,0.086905784,0.152454569,0.036560195,0.031783294,0.005292217,0.003012828,0.000624378,0.046738375
05403,0.840275442,0.191483719,0.113962929,0.359015291,0.089258539,0.134502255,0.043877894,0.008461856,0.003480419,0.002183928,0.001842473,0.037395440
05404,0.838629725,0.150241757,0.126162089,0.235705366,0.115904749,0.207132107,0.055951072,0.024997598,0.002999285,0.011826362,0.001216792,0.052909093
05405,0.872356953,0.188819783,0.107305724,0.295545673,0.098019266,0.194499602,0.030510564,0.031041166,0.002220873,0.006006203,0.000000000,0.033236512
05406,0.762647004,0.178826451,0.078981683,0.239304564,0.099285936,0.247811239,0.036696678,0.030052779,0.004346476,0.008134120,0.000000000,0.058677429
05407,0.855540882,0.197369616,0.102000465,0.283625414,0.081185444,0.199616956,0.048779462,0.016858373,0.002876153,0.002876153,0.000000000,0.051655614
05408,0.589499606,0.200164771,0.047746823,0.185947503,0.157710877,0.266436846,0.039453033,0.014571664,0.002600439,0.001546456,0.002084954,0.072365847
05409,0.840684743,0.199685202,0.084726556,0.266044376,0.098556261,0.227003414,0.053112244,0.012422577,0.000849258,0.003675967,0.001128193,0.043200084
05410,0.697036887,0.225836514,0.062408846,0.234410074,0.094274056,0.239966654,0.039798166,0.023160019,0.003450485,0.004182353,0.000000000,0.058710895
05411,0.737310009,0.149351073,0.069131938,0.249396726,0.103763125,0.289245418,0.026022305,0.031565904,0.002608752,0.005804474,0.000000000,0.047414074
05412,0.722428248,0.174003258,0.041413016,0.244705479,0.081196948,0.306301981,0.039063706,0.027197119,0.004784361,0.005898997,0.000000000,0.059315785
05413,0.731749480,0.179172173,0.080844853,0.318021648,0.084705882,0.192605505,0.043304820,0.026211538,0.001049175,0.004503182,0.000677829,0.049841489
05414,0.725997060,0.159710264,0.031706984,0.222905562,0.112204455,0.321935219,0.030121635,0.031269646,0.004810715,0.004810715,0.000000000,0.060024600
05415,0.671839856,0.196542311,0.047854952,0.208708253,0.123849965,0.265257979,0.027432346,0.036868534,0.004583291,0.007784855,0.000000000,0.062683247
05416,0.855153804,0.141117553,0.125743313,0.322137719,0.100389354,0.168686144,0.042678797,0.019257261,0.002969426,0.003162668,0.000000000,0.059344507
05417,0.862828916,0.177028661,0.115400406,0.282253859,0.108975710,0.174032689,0.044362579,0.022835965,0.001764295,0.003572974,0.001176196,0.054848481
05418,0.632396450,0.183927679,0.057087708,0.227823141,0.093623285,0.286382825,0.022010221,0.021968561,0.000000000,0.004207632,0.000000000,0.050047214
05419,0.871142345,0.159289558,0.094452221,0.289826610,0.102413393,0.197414272,0.045867830,0.012986319,0.002810818,0.006202652,0.000000000,0.072546689
05420,0.885001063,0.152013175,0.150998868,0.303307972,0.077454067,0.166192037,0.048760744,0.015981241,0.002038265,0.005041516,0.000000000,0.066573313
05421,0.652155811,0.208827007,0.044786564,0.183248474,0.122221954,0.285369562,0.028305302,0.025771579,0.002147632,0.005091576,0.000000000,0.072440337
05422,0.617047335,0.217702074,0.043075467,0.204712562,0.145991641,0.249387272,0.042144941,0.028313225,0.001135557,0.002879899,0.000000000,0.055490892
05423,0.738845770,0.209714002,0.051122997,0.285122005,0.124990769,0.187148569,0.022502136,0.027882394,0.001782870,0.003934973,0.000000000,0.058254476
05424,0.732712437,0.214907418,0.086356581,0.245651772,0.113632332,0.217575858,0.031790295,0.023574306,0.002215693,0.003784603,0.000000000,0.048139114
05425,0.782190072,0.179076734,0.088270624,0.284590179,0.103844663,0.198786616,0.040480336,0.022484852,0.005146997,0.007739503,0.000638623,0.056073381
05426,0.803823879,0.174809303,0.098596460,0.284283445,0.094093422,0.172335758,0.054704178,0.033261298,0.004519484,0.004519484,0.000569047,0.061401172
05427,0.643086407,0.215812393,0.080220527,0.186568655,0.130997563,0.254644241,0.015780432,0.024449682,0.000918861,0.004993808,0.000000000,0.076944589
05428,0.860199560,0.209026274,0.084059838,0.257535464,0.078145442,0.210430247,0.040156765,0.025841384,0.007986792,0.006711361,0.001084044,0.058601226
05429,0.843294713,0.186408682,0.125247532,0.225161405,0.097563554,0.207717944,0.051678374,0.024208062,0.001341466,0.012866177,0.000000000,0.051068217
05430,0.832117192,0.203898051,0.097817758,0.257837748,0.093453273,0.198334166,0.036448442,0.028319174,0.008662335,0.004297851,0.000000000,0.056771614
05501,0.760083489,0.184586381,0.110581819,0.218431145,0.137432634,0.204541438,0.035657075,0.023212167,0.002272402,0.009401012,0.002123714,0.057502995
05502,0.774896019,0.216844346,0.152642580,0.243234300,0.091871232,0.174763814,0.032473155,0.025342077,0.000000000,0.003127085,0.000000000,0.050110579
05503,0.883203933,0.174848806,0.157449035,0.322850749,0.071686759,0.145816645,0.071864487,0.008803769,0.002660906,0.005114046,0.000000000,0.033998518
05504,0.861263400,0.171187596,0.175275916,0.319807389,0.075763825,0.104906212,0.079519429,0.007654776,0.002800750,0.005790648,0.000000000,0.044784657
05505,0.841515240,0.198770919,0.131032084,0.362937134,0.060555301,0.134759967,0.051905102,0.013889034,0.001706333,0.002896859,0.000000000,0.038055145
05506,0.858026691,0.189566984,0.124671278,0.331965292,0.080329306,0.148286985,0.044913587,0.017406368,0.003907196,0.005066110,0.000000000,0.042689866
05507,0.865371003,0.168339891,0.180889955,0.335404132,0.067184219,0.111572596,0.075439773,0.012486547,0.001183902,0.006519399,0.000000000,0.035628209
05508,0.882282502,0.143234452,0.194000389,0.338791737,0.070254942,0.124996525,0.072006450,0.007784481,0.002446551,0.007840085,0.000000000,0.032861631
05509,0.877945360,0.149117239,0.174732761,0.327149535,0.077291259,0.122734540,0.078856161,0.004847464,0.001493616,0.015105894,0.000000000,0.040470218
05510,0.857695083,0.169997395,0.159080475,0.340092230,0.061765108,0.136808159,0.066140496,0.011555895,0.005458460,0.009097433,0.000000000,0.029677683
05511,0.886417120,0.149668027,0.169282803,0.387502545,0.064773048,0.113956420,0.071666077,0.005482280,0.002464347,0.003117935,0.000000000,0.029018583
05512,0.892327967,0.157710964,0.154258855,0.395170607,0.053431535,0.111183648,0.082670607,0.011220840,0.002654860,0.001982243,0.000000000,0.023769110
05513,0.895511261,0.183554714,0.130909363,0.337225144,0.076029440,0.132221862,0.072482368,0.009606998,0.001690466,0.008988129,0.000000000,0.039993853
05514,0.627126346,0.194186084,0.039355246,0.192891010,0.125825475,0.314082050,0.023910693,0.016611189,0.002686475,0.000984684,0.000000000,0.071603643
05515,0.851537247,0.212208226,0.117526432,0.344761668,0.063284286,0.128524316,0.065320238,0.015393294,0.000529374,0.006149297,0.000000000,0.037343611
05516,0.827907700,0.170104657,0.150083664,0.318754472,0.076328120,0.139631877,0.067326887,0.009251809,0.005760455,0.008530708,0.001578626,0.042152389
05517,0.734210894,0.214101088,0.103107919,0.231739511,0.115783597,0.197792957,0.025502995,0.024572480,0.000000000,0.001716283,0.002812222,0.062516801
05518,0.902634010,0.138797017,0.169045933,0.377857850,0.050184741,0.131861745,0.073142640,0.010711103,0.001289136,0.005603869,0.000000000,0.035852785
05519,0.756231079,0.188971163,0.064613860,0.295014862,0.092673515,0.199337748,0.054054336,0.021776086,0.002810659,0.005616103,0.000000000,0.054763519
05520,0.708490999,0.222128503,0.051194442,0.304683889,0.097337584,0.207527389,0.032642830,0.024965808,0.001277121,0.001277121,0.001281886,0.042249830
05521,0.614996302,0.209057094,0.051447286,0.160277811,0.152527898,0.267901383,0.028359884,0.021845157,0.002555072,0.007044093,0.000000000,0.075459313
05522,0.858088739,0.191709635,0.174458732,0.314015324,0.076404006,0.131744318,0.042208223,0.010406743,0.001818822,0.010456784,0.000000000,0.036345649
05523,0.878751298,0.173688032,0.151503338,0.353024321,0.077322169,0.132952964,0.052083314,0.014790412,0.002682783,0.003035684,0.000670696,0.035051706
05524,0.918115208,0.204930458,0.188899837,0.331583734,0.057655802,0.112775919,0.047625036,0.008437350,0.001781180,0.008905901,0.000000000,0.028498882
05525,0.888167524,0.188404341,0.170358867,0.313853775,0.062510739,0.133587081,0.076091855,0.007690238,0.000000000,0.004960398,0.000000000,0.031441790
05526,0.805871011,0.186835126,0.093979683,0.293673072,0.092071296,0.212613327,0.049214531,0.010902299,0.002889893,0.006278469,0.000000000,0.041202125
05527,0.552609883,0.189757396,0.029398165,0.156244926,0.163548742,0.322058385,0.023522642,0.012599801,0.000933014,0.004854139,0.003921125,0.069920570
05528,0.831645228,0.174613336,0.202278666,0.328172235,0.076152879,0.118500248,0.054182122,0.008878680,0.003301262,0.004211306,0.000000000,0.021399626
05529,0.900612404,0.162472189,0.170648279,0.358620221,0.060629426,0.099648432,0.072861292,0.014962890,0.004222218,0.012092597,0.000574059,0.034823961
05530,0.753719282,0.161916506,0.085464270,0.224468875,0.177129698,0.195768831,0.020115882,0.026061506,0.001934334,0.007407517,0.000644778,0.080906255
05531,0.881188272,0.162519219,0.124063874,0.290059581,0.078509963,0.206917241,0.046524504,0.017636120,0.002444130,0.009081664,0.000611033,0.049917169
05532,0.928615364,0.143787058,0.159114369,0.322793723,0.084382227,0.141766622,0.076004417,0.007901707,0.001588343,0.004208909,0.001072232,0.049398670
05134,0.660088874,0.198574010,0.104336043,0.149438637,0.193153955,0.159730288,0.038682411,0.007000903,0.002451929,0.010678797,0.000000000,0.119499290
05135,0.688510853,0.189707012,0.162295690,0.204283557,0.158547246,0.132222046,0.048789372,0.010298286,0.002675568,0.009894302,0.000000000,0.057220059
05324,0.681586688,0.198465269,0.085560027,0.170520159,0.162496563,0.218761717,0.025020621,0.024195766,0.006298898,0.013072712,0.000000000,0.075061864
05333,0.725083357,0.158700606,0.113822042,0.173539710,0.196659812,0.174679042,0.053326294,0.013671984,0.001111543,0.011837937,0.000000000,0.084921914
06101,0.897296126,0.177454450,0.221112626,0.286068723,0.113747075,0.077844087,0.057706816,0.007699203,0.002989697,0.008572421,0.000000000,0.037412516
06102,0.887750603,0.202305772,0.225199662,0.256554338,0.129192360,0.072946826,0.050989811,0.009845791,0.003148615,0.006324077,0.000000000,0.033593263
06103,0.835922492,0.179261819,0.269806691,0.158728966,0.184019431,0.080679087,0.041816907,0.009865785,0.003956330,0.013371394,0.000000000,0.048127003
06104,0.872467562,0.185782348,0.280730479,0.192394289,0.153725153,0.061375630,0.052836993,0.009602154,0.003120473,0.008719188,0.000000000,0.038519090
06105,0.839585949,0.203608773,0.227790093,0.180435770,0.156523847,0.092213832,0.057869488,0.008372492,0.004601888,0.005281155,0.000000000,0.049848175
06106,0.770660032,0.196622391,0.201061567,0.220554142,0.139751255,0.101235300,0.040678892,0.023533735,0.002774485,0.014996746,0.000000000,0.045530609
06107,0.860860708,0.213061454,0.175319712,0.215022564,0.149130149,0.117456518,0.038533666,0.019308629,0.007944530,0.005400477,0.000000000,0.049397313
06108,0.881669410,0.194555641,0.252665437,0.231592133,0.136382070,0.059478490,0.059879123,0.009279972,0.004115893,0.009279972,0.000000000,0.034863261
06109,0.831525012,0.203357601,0.244769069,0.221696940,0.144900739,0.071321014,0.049975312,0.008127861,0.002248206,0.007177101,0.000000000,0.032075458
06110,0.841398245,0.187815866,0.258833328,0.208844310,0.145718230,0.069121145,0.061872802,0.006951174,0.002445931,0.019437247,0.001029656,0.030979138
06111,0.871526106,0.184973702,0.218193116,0.227642529,0.128028672,0.104775748,0.033392512,0.023794412,0.003390959,0.012092497,0.000000000,0.047657620
06112,0.809668247,0.168601333,0.174736644,0.206680403,0.170721002,0.124137864,0.047731846,0.021698492,0.003588806,0.007177612,0.000000000,0.063354276
06113,0.749642894,0.201214658,0.141744469,0.215942645,0.147096748,0.157656340,0.029096102,0.021864358,0.006677314,0.008485568,0.000000000,0.059590994
06114,0.832395482,0.157013391,0.257744500,0.261214602,0.150057143,0.057557263,0.062484487,0.005132014,0.002566007,0.010874622,0.000000000,0.025335426
06115,0.820468514,0.182698671,0.221826951,0.229083845,0.139425254,0.083991515,0.049421011,0.008325109,0.005995758,0.014177961,0.000000000,0.056182204
06116,0.895356768,0.197910190,0.251319398,0.198536390,0.143909275,0.086375814,0.046443175,0.013392545,0.000886232,0.006253156,0.000000000,0.044732622
06117,0.870638069,0.185531014,0.213153275,0.264095934,0.108768473,0.089299126,0.054335065,0.010259026,0.004793579,0.011324265,0.000000000,0.044846250
06118,0.872250749,0.209668771,0.243766439,0.240436860,0.111803159,0.081818386,0.050303120,0.007398523,0.001448450,0.015736634,0.000000000,0.033118035
06119,0.836509991,0.213792757,0.245793689,0.194728634,0.138437312,0.082963661,0.041779811,0.009327881,0.001974536,0.016715335,0.000000000,0.044171235
06120,0.881024741,0.176259638,0.273444504,0.185276262,0.162401701,0.078306309,0.037142345,0.010886549,0.002945772,0.012295397,0.000000000,0.047670278
06121,0.860749236,0.213301168,0.209138943,0.227130203,0.136807804,0.081421066,0.053810397,0.010794353,0.001414975,0.020618494,0.000000000,0.034687561
06122,0.871207690,0.200475142,0.242570571,0.200749194,0.131854521,0.101140251,0.048199310,0.013647425,0.003628517,0.008173507,0.000000000,0.036359915
06123,0.866287723,0.212478873,0.247260082,0.201810712,0.131358053,0.069183550,0.054054372,0.008587335,0.003024069,0.016143090,0.001013912,0.046507451
06124,0.863515174,0.183540009,0.248732647,0.190993995,0.185033536,0.081422555,0.036277492,0.010554126,0.005110357,0.007352597,0.000898846,0.037227032
06125,0.865973416,0.185656449,0.253746825,0.164665426,0.181117509,0.093438027,0.046596424,0.008801267,0.002979858,0.010938718,0.000000000,0.043893178
06126,0.853338045,0.169005257,0.220514606,0.178949201,0.198600327,0.099181783,0.044608475,0.012771143,0.004888409,0.008356255,0.000000000,0.049650082
06201,0.852542219,0.219722424,0.217732960,0.209516494,0.142461685,0.100624831,0.031667730,0.009847555,0.000457170,0.013912686,0.000000000,0.042788000
06202,0.844023690,0.215163522,0.194764117,0.189467557,0.149036268,0.106014252,0.041019156,0.012092799,0.001248087,0.015186707,0.000000000,0.058576243
06203,0.801684551,0.187297051,0.181464745,0.236850221,0.123832318,0.129508636,0.030495174,0.020555962,0.006021636,0.013415019,0.001056198,0.050870142
06204,0.854672308,0.208342751,0.176132062,0.237200609,0.131590497,0.090513253,0.055347045,0.025234409,0.001827435,0.016589823,0.000000000,0.041522193
06205,0.790828730,0.181149003,0.139866293,0.259503665,0.118938198,0.131374074,0.071692866,0.016795896,0.004878509,0.008617913,0.000000000,0.050921889
06206,0.846553650,0.181535270,0.152702591,0.276304581,0.129942843,0.116203182,0.046165261,0.014914402,0.003373087,0.015381550,0.000000000,0.046185870
06207,0.818000953,0.184497017,0.176317237,0.230529706,0.159434802,0.115271636,0.032954660,0.015902045,0.006889858,0.007983702,0.000000000,0.056701056
06208,0.806659657,0.195636200,0.162007048,0.221678461,0.148331383,0.113125642,0.058465786,0.022682200,0.002643106,0.012712590,0.001048682,0.045350131
06209,0.826046199,0.178688876,0.231034668,0.199223148,0.144406483,0.103387442,0.045716685,0.009315914,0.006070067,0.012620652,0.000000000,0.052767420
06210,0.862328338,0.183779328,0.218488039,0.247631473,0.147884040,0.087858739,0.039653371,0.008336015,0.002643793,0.012440550,0.000000000,0.043322417
06211,0.840579710,0.199090909,0.193636364,0.218181818,0.131818182,0.121818182,0.042727273,0.013636364,0.001818182,0.014545455,0.000909091,0.050000000
06212,0.860521428,0.208897991,0.190956096,0.221947086,0.163949368,0.087551087,0.032952804,0.016598160,0.003769108,0.012674532,0.000000000,0.050365615
06213,0.788576472,0.168554368,0.160569871,0.229119446,0.184769881,0.127967651,0.035481706,0.016479152,0.002496011,0.013969445,0.000000000,0.043038217
06214,0.875017253,0.192441375,0.257498815,0.149998872,0.193671429,0.094386891,0.033121177,0.015223328,0.003137202,0.010517525,0.000000000,0.036438937
06215,0.822813547,0.194274985,0.204547848,0.205740813,0.136302782,0.126450191,0.040965876,0.013221855,0.007185130,0.014598119,0.000000000,0.037248242
06216,0.846249117,0.180458177,0.223487761,0.196147557,0.157600276,0.104847759,0.055669837,0.008824013,0.005381224,0.005421645,0.000000000,0.049380026
06217,0.839661930,0.185005306,0.231886179,0.226241047,0.157767628,0.084464078,0.034968548,0.013519043,0.002934005,0.009753404,0.000000000,0.043787195
06218,0.718410125,0.161146313,0.209922817,0.224216129,0.166691096,0.105664976,0.051795982,0.018912569,0.003492711,0.008082652,0.000000000,0.039496112
06219,0.842960668,0.190786627,0.217300593,0.191653164,0.178382372,0.088331553,0.037615538,0.010151028,0.001543196,0.013751818,0.000000000,0.053248881
06220,0.838987346,0.180960233,0.216510388,0.222717400,0.165755039,0.084669872,0.042325555,0.012526598,0.002391642,0.011009059,0.000000000,0.049594293
06221,0.840638965,0.184507181,0.176065775,0.227592420,0.137995223,0.133455601,0.047239698,0.019331955,0.004421328,0.011646680,0.000000000,0.043515827
